Est.NoA.NT.LB,Est.NoA.NT.UB,Est.NoA.AT.LB,Est.NoA.AT.UB,Est.NoA.CO.LB,Est.NoA.CO.UB,Est.A.NT.LB,Est.A.NT.UB,Est.A.AT.LB,Est.A.AT.UB,Est.A.CO.LB,Est.A.CO.UB,True.NoA.NT.LB,True.NoA.NT.UB,True.NoA.AT.LB,True.NoA.AT.UB,True.NoA.CO.LB,True.NoA.CO.UB,True.A.NT.LB,True.A.NT.UB,True.A.AT.LB,True.A.AT.UB,True.A.CO.LB,True.A.CO.UB,CI.NoA.NT.LB,CI.NoA.NT.UB,CI.NoA.AT.LB,CI.NoA.AT.UB,CI.NoA.CO.LB,CI.NoA.CO.UB,CI.A.NT.LB,CI.A.NT.UB,CI.A.AT.LB,CI.A.AT.UB,CI.A.CO.LB,CI.A.CO.UB,Cover.NoA.NT,Cover.NoA.AT,Cover.NoA.CO,Cover.A.NT,Cover.A.AT,Cover.A.CO
0.148467433,0.24137931,0,0.627118644,0.108446536,1,0.154926677,0.239616164,0,0.530992423,0.159805856,0.951385669,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.053249023,0.322370233,0,0.742004118,0,1,0.082172039,0.321276938,0,0.708331158,0.054882312,1,1,1,1,1,1,1
0.115246098,0.235294118,0,0.647058824,0.129449838,1,0.113136022,0.228726243,0,0.630966739,0.109752147,0.849136729,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.023337274,0.319344538,0,0.775021552,0,1,0.050854449,0.315019629,0,0.755945008,0.058223966,0.992725458,1,1,1,1,1,1
0.126771106,0.254237288,0,0.633333333,0.093491577,1,0.123241915,0.245640289,0,0.619716245,0.096803983,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.020370552,0.345504622,0,0.761211798,0,1,0.048952283,0.341769102,0,0.740958958,0.060060049,1,1,1,1,1,1,1
0.085745735,0.217391304,0,0.627118644,0.047082932,1,0.105229083,0.220740581,0,0.567639268,0.109276052,0.883391161,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.296304143,0,0.754735263,0,1,0.043258732,0.300797421,0,0.734732108,0.030372936,1,1,1,1,1,1,1
0.033494754,0.194915254,0,0.647058824,0.05531763,1,0.059708498,0.195071751,0,0.573800167,0.124145547,0.845644574,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.280701754,0,0.78188057,0,1,0.015509076,0.279569168,0,0.744875412,0.034563331,0.981594716,1,1,1,1,1,1
0.138736412,0.263157895,0,0.6,0.087595675,1,0.136920662,0.261361418,0,0.600410848,0.11550863,0.893697284,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.043682294,0.361130952,0,0.728847189,0,1,0.064503575,0.350692595,0,0.722180942,0.038165235,1,1,1,1,1,1,1
0.06547619,0.208333333,0,0.611111111,0.034444444,1,0.072527175,0.198282812,0,0.623628637,0.077319741,0.95303411,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.284319703,0,0.755113379,0,1,0.01789341,0.280247854,0,0.734751946,0.02777084,1,1,1,1,1,1,1
0.067820013,0.201754386,0,0.649122807,0.123500405,1,0.079341516,0.194869973,0,0.529043557,0.184188741,0.969187738,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.27360369,0,0.765651042,0,1,0.032279061,0.262586998,0,0.711614708,0.082428132,1,1,1,1,1,1,1
0.066268021,0.211009174,0,0.634615385,0.134398761,1,0.078947896,0.215709639,0,0.456023418,0.220856951,0.947611219,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.297036393,0,0.770833333,0,1,0.027021118,0.298728255,0,0.688441998,0.107276141,1,1,1,1,1,1,1
0.166755532,0.256198347,0,0.596491228,0.032026226,1,0.175011287,0.261301697,0,0.6330501,0.094665022,0.970241328,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.077185491,0.34375,0,0.720930233,0,1,0.108555081,0.357680815,0,0.728609435,0.046542498,1,1,1,1,0,1,1
0.087526483,0.220338983,0,0.603448276,0.063622565,1,0.091814264,0.223895549,0,0.531794894,0.143872259,0.957336695,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.3120125,0,0.7385,0,1,0.03217871,0.311032794,0,0.708343204,0.060644276,1,1,1,1,1,1,1
0.139688845,0.254385965,0,0.628571429,0.004651909,1,0.142586386,0.256459865,0,0.538592983,0.096036554,0.942673158,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.043452802,0.346177686,0,0.746037669,0,1,0.073118254,0.342353899,0,0.686152912,0.044193526,1,1,1,1,1,1,1
0.114926198,0.227642276,0,0.654545455,0.028552005,1,0.113826715,0.227529936,0,0.593748967,0.088336064,0.956082293,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.021634562,0.310344828,0,0.784348739,0,1,0.060134291,0.310867133,0,0.75688544,0.036145697,1,1,1,1,1,1,1
0.106481481,0.194444444,0,0.649122807,0.182141587,1,0.11594354,0.195413205,0,0.633263882,0.188296074,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.018922611,0.26956766,0,0.770500342,0.036874429,1,0.042878041,0.269313092,0,0.75020033,0.093587854,1,1,1,1,1,1,1
0.164601293,0.275862069,0,0.596491228,0.115037687,1,0.155248383,0.272916009,0,0.518631695,0.120090086,0.798356667,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.047763416,0.368421053,0,0.728690476,0,1,0.083909307,0.361168125,0,0.666241832,0.0358794,0.925010066,1,1,1,1,1,0
0.075358852,0.219298246,0,0.683333333,0.05682685,1,0.108088528,0.218743619,0,0.516143662,0.113418169,0.803209941,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.308411215,0,0.795927816,0,1,0.04409771,0.305301484,0,0.704132366,0.029510729,0.941547522,1,1,1,1,1,1
0.085853367,0.215517241,0,0.593220339,0.098748504,1,0.088634562,0.216509031,0,0.522104756,0.115051694,0.946349632,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.299166667,0,0.72224359,0,1,0.036432003,0.299941753,0,0.683029913,0.019955239,1,1,1,1,1,1,1
0.192765568,0.26984127,0,0.660714286,0.080771644,1,0.203459659,0.273997185,0,0.622180514,0.145039941,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.104253691,0.357142857,0,0.78,0,1,0.128848152,0.358733925,0,0.76297308,0.087684475,1,0,1,1,0,1,1
0.138869043,0.239316239,0,0.705882353,0.187303341,1,0.14393638,0.237188648,0,0.71281606,0.201154232,0.976705569,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.043255834,0.330275229,0,0.833401639,0.029876033,1,0.074692993,0.324560301,0,0.829127167,0.105080878,1,1,1,1,1,1,1
0.083419421,0.190082645,0,0.655737705,0.058245986,1,0.087092732,0.187636962,0,0.491201319,0.148637925,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.260879358,0,0.766678082,0,1,0.022578876,0.256265837,0,0.693672927,0.050339554,1,1,1,1,1,1,1
0.115952159,0.232758621,0,0.689655172,0.079852012,1,0.123850097,0.231218746,0,0.608547804,0.142566489,0.981639116,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.023726553,0.321100917,0,0.804477226,0,1,0.062993792,0.316748677,0,0.77601682,0.064476875,1,1,1,1,1,1,1
0.118448637,0.222222222,0,0.666666667,0.185161921,1,0.127892619,0.224686552,0,0.640953403,0.177723959,0.847096605,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.038702964,0.303609262,0,0.788486842,0.037164114,1,0.067679506,0.305777364,0,0.758463365,0.077261589,0.97256486,1,1,1,1,1,1
0.126860496,0.234782609,0,0.644067797,0.035212865,1,0.135485051,0.24117357,0,0.641787752,0.067731651,0.854430805,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.033877479,0.318619469,0,0.760047619,0,1,0.063604024,0.327576297,0,0.750064219,0.011963685,1,1,1,1,1,1,1
0.08500847,0.209090909,0,0.736842105,0.148584962,1,0.081032571,0.203473961,0,0.735654796,0.140161478,0.946694317,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.289509569,0,0.843169935,0,1,0.024835795,0.285153306,0,0.840025735,0.0687458,1,1,1,1,1,1,1
0.084345627,0.221238938,0,0.68627451,0.180579771,1,0.096730794,0.223332982,0,0.650874312,0.14719782,0.909681361,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.305555556,0,0.804347826,0.039443083,1,0.047299798,0.300118114,0,0.773068855,0.051636996,1,1,1,1,1,1,1
0.109447005,0.201612903,0,0.634615385,0.12688253,1,0.139324065,0.197562489,0,0.57802567,0.145804761,0.879895858,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.021857965,0.286885246,0,0.75862069,0,1,0.077570805,0.278536146,0,0.722717069,0.047644525,1,1,1,1,1,1,1
0.038180558,0.175438596,0,0.698412698,0.064713508,1,0.075950305,0.168880494,0,0.521132291,0.124921299,0.93015822,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.252298405,0,0.810356477,0,1,0.021066423,0.24400269,0,0.718585104,0.048224102,1,1,1,1,1,1,1
0.084264899,0.210084034,0,0.610169492,0,1,0.104847875,0.217522346,0,0.58095779,0.069619833,0.981120158,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.284513547,0,0.736955535,0,1,0.037842964,0.292772002,0,0.719698349,0.014888932,1,1,1,1,1,1,1
0.095636832,0.221238938,0,0.642857143,0.126451275,1,0.125932306,0.219565129,0,0.640215908,0.136904675,0.902176685,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.006251776,0.29808114,0,0.781818182,0,1,0.060162275,0.294621477,0,0.767280312,0.071068626,1,1,1,1,1,1,1
0.093936462,0.213675214,0,0.637931034,0.078047683,1,0.097417889,0.211187497,0,0.589050768,0.131346712,0.997549596,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.303571429,0,0.769270833,0,1,0.027827085,0.300814959,0,0.743110731,0.063072598,1,1,1,1,1,1,1
0.043015571,0.17699115,0,0.705882353,0.178624762,1,0.071871879,0.176593506,0,0.694688542,0.15920895,0.889748293,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.258936839,0,0.833333333,0.023518955,1,0.025825773,0.255021673,0,0.819866349,0.068223472,1,1,1,1,1,1,1
0.033735864,0.198198198,0,0.611111111,0,1,0.061706102,0.187075198,0,0.58957465,0.071839754,0.832000704,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.280759682,0,0.754726608,0,1,0.014388539,0.264286391,0,0.748483495,0.02424686,0.991583076,1,1,1,1,1,1
0.149370175,0.260869565,0,0.568627451,0.124478983,1,0.14963421,0.260857028,0,0.550713501,0.10972549,0.914823223,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.053118055,0.348648094,0,0.72,0,1,0.077955284,0.341575964,0,0.685919235,0.035740311,1,1,1,1,1,1,1
0.070664715,0.19266055,0,0.673076923,0.146407954,1,0.088293688,0.193913727,0,0.672050515,0.144271951,0.90561439,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.273529412,0,0.804431438,0,1,0.030558078,0.272241793,0,0.79408365,0.101572698,1,1,1,1,1,1,1
0.10474537,0.241071429,0,0.648148148,0.132042004,1,0.121888647,0.248774162,0,0.688255017,0.193404996,0.97382206,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.008003258,0.327433628,0,0.777777778,0,1,0.065596416,0.333722245,0,0.789607512,0.107627765,1,1,1,1,1,1,1
0.162423461,0.24137931,0,0.6,0.215216755,1,0.159259358,0.238095777,0,0.56963996,0.228958598,0.973247553,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.070957389,0.330507246,0,0.727272727,0.070408836,1,0.087687993,0.328080189,0,0.686956334,0.122329376,1,1,1,1,1,1,0
0.05782652,0.203389831,0,0.568965517,0,1,0.084285342,0.205979926,0,0.499672038,0.066403372,0.888904644,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.285714286,0,0.700078125,0,1,0.027330086,0.28639337,0,0.672238225,0.019854022,1,1,1,1,1,1,1
0.096550654,0.196721311,0,0.679245283,0.189859493,1,0.102543853,0.197627238,0,0.679549989,0.192963208,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.007128881,0.268947169,0,0.8,0.044813183,1,0.041479019,0.270503014,0,0.79978178,0.085055361,1,1,1,1,1,1,1
0.097051253,0.195121951,0,0.5625,0.119866273,1,0.103848697,0.193188025,0,0.528785985,0.157879972,0.871510261,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.013481547,0.276444968,0,0.7,0,1,0.047587049,0.266396363,0,0.673969686,0.058646111,1,1,1,1,1,1,1
0.131475375,0.226890756,0,0.62962963,0.105121029,1,0.136298882,0.231413028,0,0.622976651,0.118940362,0.861930377,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.035531023,0.322040902,0,0.755648148,0,1,0.062140519,0.321374224,0,0.737753475,0.046762947,1,1,1,1,1,1,1
0.157344773,0.263157895,0,0.660377358,0.208992211,1,0.158874273,0.263423809,0,0.641234066,0.196380157,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.05682798,0.346576644,0,0.784313725,0.058283097,1,0.071119193,0.349542276,0,0.766460801,0.089053702,1,1,1,1,1,1,1
0.041473852,0.166666667,0,0.714285714,0.061533967,1,0.073993299,0.164799312,0,0.545746977,0.159464892,0.966639481,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.233880049,0,0.830188679,0,1,0.021806123,0.230337876,0,0.759559812,0.08921318,1,1,1,1,1,1,1
0.157210031,0.25,0,0.610169492,0.042218201,1,0.160332742,0.252866125,0,0.621395693,0.062102917,0.909989896,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.064983586,0.336003361,0,0.732172619,0,1,0.091627582,0.338707101,0,0.722131516,0.019951261,1,1,1,1,1,1,1
0.117526618,0.234234234,0,0.615384615,0.086267606,1,0.124959591,0.233569352,0,0.513649293,0.140406982,0.902864825,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.023369401,0.323816138,0,0.744186047,0,1,0.048071933,0.325962892,0,0.698947311,0.046228349,1,1,1,1,1,1,1
0.053827399,0.196581197,0,0.639344262,0.054706108,1,0.099110435,0.201045755,0,0.610354688,0.10318382,0.990003349,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.272789825,0,0.753635068,0,1,0.041370814,0.271950146,0,0.738401958,0.059323592,1,1,1,1,1,1,1
0.134234837,0.201550388,0,0.68,0.192962688,1,0.137925326,0.201610866,0,0.662355919,0.189851998,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.053300029,0.284552846,0,0.816418367,0.040792671,1,0.071270266,0.281817638,0,0.79693199,0.080213822,1,1,1,1,1,1,1
0.122945537,0.24137931,0,0.719298246,0.111738484,1,0.13213299,0.243122667,0,0.714123354,0.112859063,0.917436296,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.019721374,0.330099377,0,0.844860743,0,1,0.079748167,0.330280627,0,0.825765913,0.052591199,1,1,1,1,1,1,1
0.123652183,0.232758621,0,0.677966102,0.122337203,1,0.120711307,0.231363358,0,0.639431604,0.161901036,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.032253318,0.324074074,0,0.803921569,0,1,0.060267838,0.321519611,0,0.772851597,0.087383832,1,1,1,1,1,1,1
0.097222222,0.208333333,0,0.603448276,0.019465649,1,0.104632955,0.207942285,0,0.56924067,0.097412593,0.932083292,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.001921354,0.289473684,0,0.724171738,0,1,0.037558673,0.289033794,0,0.699651673,0.041169098,1,1,1,1,1,1,1
0.141001511,0.243697479,0,0.614035088,0.097240737,1,0.142871367,0.244856086,0,0.49439296,0.172705624,0.881182869,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.045098989,0.330436625,0,0.745454545,0,1,0.074368439,0.327160301,0,0.686155442,0.062886161,1,1,1,1,1,1,1
0.042104699,0.186440678,0,0.735849057,0.120897724,1,0.075727005,0.186653632,0,0.669447464,0.13893338,0.861391191,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.260180276,0,0.849056604,0,1,0.027065564,0.259967168,0,0.81851885,0.064144601,1,1,1,1,1,1,1
0.125086685,0.262135922,0,0.706896552,0.154281324,1,0.132179571,0.265311942,0,0.687123363,0.164726561,0.90861444,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.021502384,0.359242718,0,0.818181818,0,1,0.067464785,0.360072408,0,0.784528675,0.070404611,1,1,1,1,1,1,1
0.153310291,0.256410256,0,0.59375,0.02969311,1,0.155196918,0.255774673,0,0.533672902,0.113840792,0.954615223,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.063048595,0.345481548,0,0.720032787,0,1,0.084071229,0.344916208,0,0.709238447,0.038005235,1,1,1,1,1,1,1
0.1151972,0.217391304,0,0.672413793,0.151037654,1,0.131367529,0.222097226,0,0.624750926,0.139715831,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.024614815,0.305096516,0,0.781818182,0,1,0.073523001,0.306059128,0,0.754839917,0.048588407,1,1,1,1,1,1,1
0.047423246,0.192982456,0,0.709090909,0.120518048,1,0.068581576,0.193799934,0,0.691822983,0.123856433,0.927336044,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.270289214,0,0.830508475,0,1,0.02198795,0.273760713,0,0.802701789,0.03807829,1,1,1,1,1,1,1
0.102385633,0.220338983,0,0.653061224,0.17063248,1,0.126385232,0.213124437,0,0.625922579,0.144815625,0.866000266,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.006379891,0.296627348,0,0.784386733,0.028553165,1,0.0647211,0.289491071,0,0.754294829,0.062972169,0.99945202,1,1,1,1,1,1
0.106331169,0.214285714,0,0.698113208,0.126831011,1,0.124294146,0.217813592,0,0.603340611,0.161155352,0.931504641,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.012449877,0.303129984,0,0.822604364,0,1,0.07282634,0.309337057,0,0.791329058,0.075914283,1,1,1,1,1,1,1
0.097720126,0.183333333,0,0.754716981,0.119422863,1,0.099792126,0.184840969,0,0.663555656,0.1355357,0.898962711,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.012371321,0.262755638,0,0.875,0,1,0.045030867,0.264175952,0,0.828791464,0.061745751,1,1,1,1,1,1,1
0.103032517,0.210084034,0,0.676923077,0.08806749,1,0.119675808,0.216685525,0,0.689107449,0.130632747,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.010263636,0.288175194,0,0.806451613,0,1,0.053942651,0.292902951,0,0.797131854,0.032857627,1,1,1,1,1,1,1
0.122641509,0.230088496,0,0.648148148,0.145430146,1,0.122689103,0.229934573,0,0.62948257,0.127077129,0.835278968,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.022632204,0.323809524,0,0.770860746,0,1,0.053339814,0.322184688,0,0.742297432,0.054192266,0.960014023,1,1,1,1,1,1
0.053431451,0.175438596,0,0.564516129,0.052450072,1,0.078459135,0.171764463,0,0.476656997,0.098824139,0.828836685,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.256637168,0,0.696478175,0,1,0.031744962,0.247257806,0,0.639249627,0.018898018,0.972982524,1,1,1,1,1,1
0.093515671,0.207207207,0,0.640625,0.082096092,1,0.101688816,0.202059089,0,0.588373767,0.149498647,0.976290103,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.295686612,0,0.761919643,0,1,0.051411314,0.286407257,0,0.740401194,0.055973549,1,1,1,1,1,1,1
0.049665179,0.214285714,0,0.684210526,0.076775662,1,0.081892174,0.216568908,0,0.701278784,0.110427176,0.927525512,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.30190843,0,0.813559322,0,1,0.022716886,0.299524804,0,0.820577968,0.067181148,1,1,1,1,1,1,1
0.124426451,0.210526316,0,0.637931034,0.180534918,1,0.137629261,0.207874118,0,0.633313247,0.175376225,0.93853077,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.036632255,0.292045834,0,0.760938735,0.021239255,1,0.07723911,0.286856597,0,0.741873295,0.083477344,1,1,1,1,1,1,1
0.062691131,0.201754386,0,0.62962963,0.099550138,1,0.088025016,0.20624736,0,0.524462607,0.17016459,0.884174937,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.280715461,0,0.742014548,0,1,0.035206287,0.282102581,0,0.694559457,0.058920105,1,1,1,1,1,1,1
0.027727646,0.173913043,0,0.622641509,0.088216447,1,0.063596661,0.173706097,0,0.644960523,0.131160294,0.916929692,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.256415929,0,0.769375,0,1,0.014725503,0.249387711,0,0.773331492,0.061588457,1,1,1,1,1,1,1
0.09328802,0.218181818,0,0.625,0.166377469,1,0.117128936,0.217814995,0,0.555501426,0.195702485,0.851616134,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.303621032,0,0.760895445,0.025229305,1,0.050812611,0.304955995,0,0.715889123,0.093774461,0.960626124,1,1,1,1,1,1
0.079324077,0.219298246,0,0.568965517,0,1,0.136499954,0.216575816,0,0.450314573,0.074596416,0.826870194,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.303950648,0,0.692372881,0,1,0.075079566,0.300865875,0,0.645892744,0.018233882,0.964531676,1,1,1,1,1,1
0.137362637,0.235294118,0,0.529411765,0.09531641,1,0.146391995,0.240227399,0,0.558556001,0.117768454,0.903431857,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.043196037,0.313080295,0,0.666666667,0,1,0.071486899,0.319264402,0,0.680444406,0.049891624,1,1,1,1,1,1,1
0.105244997,0.206349206,0,0.651515152,0.001916599,1,0.101848159,0.203100361,0,0.478897685,0.108564805,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.029530875,0.28352081,0,0.769298246,0,1,0.045156533,0.281025051,0,0.678366467,0.041994503,1,1,1,1,1,1,1
0.118098958,0.233333333,0,0.690909091,0.06813325,1,0.122326419,0.23375652,0,0.647614524,0.097349628,0.916860157,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.028436449,0.309734513,0,0.811386573,0,1,0.077371065,0.308785245,0,0.781332614,0.030755858,1,1,1,1,1,1,1
