V1.11,V1.12,V1.13,V1.14,V1.15,V1.21,V1.22,V1.23,V1.24,V1.25,V1.31,V1.32,V1.33,V1.34,V1.35,V1.41,V1.42,V1.43,V1.44,V1.45,V1.51,V1.52,V1.53,V1.54,V1.55,V2.11,V2.12,V2.13,V2.14,V2.15,V2.21,V2.22,V2.23,V2.24,V2.25,V2.31,V2.32,V2.33,V2.34,V2.35,V2.41,V2.42,V2.43,V2.44,V2.45,V2.51,V2.52,V2.53,V2.54,V2.55
0.005975919,-0.001935449,-0.0002719,3.01E-06,-0.000481722,-0.001935449,0.004403174,1.92E-05,-7.51E-08,0.000116831,-0.0002719,1.92E-05,2.18E-05,-3.04E-07,2.60E-05,3.01E-06,-7.51E-08,-3.04E-07,4.84E-09,-1.03E-06,-0.000481722,0.000116831,2.60E-05,-1.03E-06,0.008665824,0.005753622,-0.001729042,-0.000264422,2.91E-06,-0.000570847,-0.001729042,0.004386089,1.33E-05,-7.07E-08,0.000246532,-0.000264422,1.33E-05,2.10E-05,-2.85E-07,1.93E-05,2.91E-06,-7.07E-08,-2.85E-07,4.44E-09,-8.48E-07,-0.000570847,0.000246532,1.93E-05,-8.48E-07,0.008396134
0.008112543,-0.002049635,-0.000423238,5.21E-06,-0.001402657,-0.002049635,0.004799063,4.59E-05,-6.24E-07,0.000187473,-0.000423238,4.59E-05,3.01E-05,-4.21E-07,7.83E-05,5.21E-06,-6.24E-07,-4.21E-07,6.59E-09,-1.66E-06,-0.001402657,0.000187473,7.83E-05,-1.66E-06,0.00748306,0.007901643,-0.002438782,-0.000400109,4.88E-06,-0.001374799,-0.002438782,0.004781614,6.69E-05,-8.55E-07,0.000315498,-0.000400109,6.69E-05,2.77E-05,-3.87E-07,8.41E-05,4.88E-06,-8.55E-07,-3.87E-07,6.09E-09,-1.87E-06,-0.001374799,0.000315498,8.41E-05,-1.87E-06,0.007756067
0.005851405,-0.001618185,-0.000264527,2.91E-06,-0.001019273,-0.001618185,0.004305623,3.00E-05,-4.70E-07,-4.84E-05,-0.000264527,3.00E-05,1.97E-05,-2.64E-07,5.14E-05,2.91E-06,-4.70E-07,-2.64E-07,4.07E-09,-1.08E-06,-0.001019273,-4.84E-05,5.14E-05,-1.08E-06,0.00951154,0.006061911,-0.001337985,-0.000284672,3.19E-06,-0.001083596,-0.001337985,0.004369664,1.79E-05,-3.45E-07,-0.000124096,-0.000284672,1.79E-05,2.16E-05,-2.91E-07,4.84E-05,3.19E-06,-3.45E-07,-2.91E-07,4.45E-09,-1.02E-06,-0.001083596,-0.000124096,4.84E-05,-1.02E-06,0.009482623
0.006626228,-0.001522071,-0.00035226,4.45E-06,-0.001180331,-0.001522071,0.003848423,2.72E-05,-5.53E-07,0.000693124,-0.00035226,2.72E-05,2.91E-05,-4.34E-07,3.38E-05,4.45E-06,-5.53E-07,-4.34E-07,7.25E-09,-9.36E-07,-0.001180331,0.000693124,3.38E-05,-9.36E-07,0.010318798,0.007463537,-0.001896108,-0.000387318,4.86E-06,-0.001344302,-0.001896108,0.003836764,4.06E-05,-6.31E-07,0.000516412,-0.000387318,4.06E-05,3.08E-05,-4.52E-07,3.55E-05,4.86E-06,-6.31E-07,-4.52E-07,7.41E-09,-8.30E-07,-0.001344302,0.000516412,3.55E-05,-8.30E-07,0.008950124
0.005893323,-0.001926146,-0.000273812,3.14E-06,-0.00032591,-0.001926146,0.004409948,1.63E-05,-6.04E-08,1.52E-06,-0.000273812,1.63E-05,2.23E-05,-3.15E-07,-9.79E-06,3.14E-06,-6.04E-08,-3.15E-07,5.01E-09,-1.88E-07,-0.00032591,1.52E-06,-9.79E-06,-1.88E-07,0.007959655,0.005588319,-0.001689202,-0.000258021,2.90E-06,1.17E-05,-0.001689202,0.004462223,-1.77E-06,2.02E-07,-0.000153877,-0.000258021,-1.77E-06,2.17E-05,-3.05E-07,-3.87E-05,2.90E-06,2.02E-07,-3.05E-07,4.84E-09,2.66E-07,1.17E-05,-0.000153877,-3.87E-05,2.66E-07,0.007758723
0.006096565,-0.001388784,-0.000300706,3.54E-06,-0.000964857,-0.001388784,0.004061072,4.73E-06,-3.45E-08,0.00034893,-0.000300706,4.73E-06,2.33E-05,-3.31E-07,2.94E-05,3.54E-06,-3.45E-08,-3.31E-07,5.36E-09,-7.86E-07,-0.000964857,0.00034893,2.94E-05,-7.86E-07,0.00810256,0.006130284,-0.001468331,-0.00029466,3.36E-06,-0.000814714,-0.001468331,0.00419233,1.89E-05,-2.55E-07,0.000120031,-0.00029466,1.89E-05,2.16E-05,-2.95E-07,1.80E-05,3.36E-06,-2.55E-07,-2.95E-07,4.66E-09,-6.00E-07,-0.000814714,0.000120031,1.80E-05,-6.00E-07,0.007967925
0.006259119,-0.001848376,-0.000290321,3.17E-06,-0.000969552,-0.001848376,0.004822045,2.67E-05,-4.78E-07,0.000186187,-0.000290321,2.67E-05,2.19E-05,-2.94E-07,4.00E-05,3.17E-06,-4.78E-07,-2.94E-07,4.59E-09,-9.30E-07,-0.000969552,0.000186187,4.00E-05,-9.30E-07,0.008382289,0.006630197,-0.001852702,-0.000305869,3.31E-06,-0.00098029,-0.001852702,0.004726851,2.70E-05,-5.28E-07,0.000381224,-0.000305869,2.70E-05,2.18E-05,-2.82E-07,4.08E-05,3.31E-06,-5.28E-07,-2.82E-07,4.20E-09,-9.88E-07,-0.00098029,0.000381224,4.08E-05,-9.88E-07,0.008470996
0.006450005,-0.002027303,-0.000331145,4.21E-06,-0.001231708,-0.002027303,0.004210396,4.46E-05,-6.12E-07,9.09E-05,-0.000331145,4.46E-05,2.69E-05,-4.03E-07,8.15E-05,4.21E-06,-6.12E-07,-4.03E-07,6.78E-09,-1.67E-06,-0.001231708,9.09E-05,8.15E-05,-1.67E-06,0.007905178,0.006642153,-0.002243219,-0.000340509,4.37E-06,-0.001405595,-0.002243219,0.004225079,5.61E-05,-7.48E-07,8.07E-05,-0.000340509,5.61E-05,2.76E-05,-4.17E-07,9.48E-05,4.37E-06,-7.48E-07,-4.17E-07,7.02E-09,-1.88E-06,-0.001405595,8.07E-05,9.48E-05,-1.88E-06,0.007917706
0.006357761,-0.002119034,-0.000296221,3.31E-06,0.000193927,-0.002119034,0.004535035,3.44E-05,-3.70E-07,-0.000221539,-0.000296221,3.44E-05,2.28E-05,-3.18E-07,5.42E-06,3.31E-06,-3.70E-07,-3.18E-07,5.10E-09,-7.35E-07,0.000193927,-0.000221539,5.42E-06,-7.35E-07,0.007791295,0.00623375,-0.002084734,-0.000273153,2.91E-06,-0.000442291,-0.002084734,0.004584165,3.37E-05,-3.74E-07,-0.000239076,-0.000273153,3.37E-05,1.96E-05,-2.59E-07,1.27E-05,2.91E-06,-3.74E-07,-2.59E-07,3.98E-09,-5.82E-07,-0.000442291,-0.000239076,1.27E-05,-5.82E-07,0.006728958
0.00603292,-0.001695736,-0.000320319,4.01E-06,-0.000454047,-0.001695736,0.004321333,3.49E-05,-5.32E-07,-0.000147224,-0.000320319,3.49E-05,2.63E-05,-3.92E-07,2.88E-05,4.01E-06,-5.32E-07,-3.92E-07,6.62E-09,-9.93E-07,-0.000454047,-0.000147224,2.88E-05,-9.93E-07,0.008319393,0.006881761,-0.002269634,-0.00036066,4.55E-06,-0.000444987,-0.002269634,0.004288414,6.48E-05,-8.91E-07,-0.000136994,-0.00036066,6.48E-05,2.85E-05,-4.24E-07,2.90E-05,4.55E-06,-8.91E-07,-4.24E-07,7.06E-09,-9.89E-07,-0.000444987,-0.000136994,2.90E-05,-9.89E-07,0.008237308
0.007537912,-0.002122198,-0.00040903,5.34E-06,-0.001507471,-0.002122198,0.00458531,7.39E-05,-1.32E-06,0.000317172,-0.00040903,7.39E-05,3.13E-05,-4.60E-07,5.52E-05,5.34E-06,-1.32E-06,-4.60E-07,7.47E-09,-1.28E-06,-0.001507471,0.000317172,5.52E-05,-1.28E-06,0.00985198,0.007035955,-0.002135634,-0.000387648,5.15E-06,-0.001485651,-0.002135634,0.004638093,7.43E-05,-1.29E-06,0.000298764,-0.000387648,7.43E-05,3.07E-05,-4.61E-07,6.36E-05,5.15E-06,-1.29E-06,-4.61E-07,7.64E-09,-1.52E-06,-0.001485651,0.000298764,6.36E-05,-1.52E-06,0.009857075
0.006699285,-0.001176248,-0.000314325,3.45E-06,-0.001396493,-0.001176248,0.004190421,-1.59E-06,-1.27E-07,-0.000192946,-0.000314325,-1.59E-06,2.18E-05,-2.79E-07,6.06E-05,3.45E-06,-1.27E-07,-2.79E-07,4.09E-09,-1.23E-06,-0.001396493,-0.000192946,6.06E-05,-1.23E-06,0.009748259,0.005897707,-0.001572881,-0.000267549,2.93E-06,-0.001034414,-0.001572881,0.004122541,2.59E-05,-4.70E-07,-0.000212521,-0.000267549,2.59E-05,1.87E-05,-2.41E-07,4.01E-05,2.93E-06,-4.70E-07,-2.41E-07,3.65E-09,-9.87E-07,-0.001034414,-0.000212521,4.01E-05,-9.87E-07,0.009445393
0.006272956,-0.001685588,-0.000280418,3.11E-06,6.34E-05,-0.001685588,0.004461734,2.24E-05,-2.98E-07,-0.000833536,-0.000280418,2.24E-05,2.20E-05,-3.06E-07,-4.30E-05,3.11E-06,-2.98E-07,-3.06E-07,4.82E-09,4.54E-07,6.34E-05,-0.000833536,-4.30E-05,4.54E-07,0.009490191,0.006160328,-0.001581573,-0.00025793,2.71E-06,-0.000567809,-0.001581573,0.004451064,1.51E-05,-2.01E-07,-0.000674205,-0.00025793,1.51E-05,1.91E-05,-2.56E-07,6.64E-06,2.71E-06,-2.01E-07,-2.56E-07,3.98E-09,-2.89E-07,-0.000567809,-0.000674205,6.64E-06,-2.89E-07,0.008744367
0.006651987,-0.001776058,-0.000364121,4.83E-06,-0.001691885,-0.001776058,0.004058298,4.24E-05,-6.63E-07,-0.000458476,-0.000364121,4.24E-05,3.07E-05,-4.68E-07,0.000104983,4.83E-06,-6.63E-07,-4.68E-07,7.82E-09,-1.93E-06,-0.001691885,-0.000458476,0.000104983,-1.93E-06,0.007838908,0.006434244,-0.001612143,-0.000370429,4.99E-06,-0.001208419,-0.001612143,0.004131962,3.86E-05,-6.52E-07,-0.000435325,-0.000370429,3.86E-05,3.27E-05,-5.03E-07,5.41E-05,4.99E-06,-6.52E-07,-5.03E-07,8.42E-09,-1.09E-06,-0.001208419,-0.000435325,5.41E-05,-1.09E-06,0.007803929
0.006845019,-0.001474023,-0.000376505,4.69E-06,-0.001496402,-0.001474023,0.004448908,2.93E-05,-5.76E-07,-0.00046391,-0.000376505,2.93E-05,2.91E-05,-4.13E-07,8.03E-05,4.69E-06,-5.76E-07,-4.13E-07,6.59E-09,-1.61E-06,-0.001496402,-0.00046391,8.03E-05,-1.61E-06,0.008308668,0.006915533,-0.001795679,-0.000380136,4.76E-06,-0.001283243,-0.001795679,0.004242118,5.31E-05,-9.39E-07,8.05E-05,-0.000380136,5.31E-05,2.93E-05,-4.18E-07,6.90E-05,4.76E-06,-9.39E-07,-4.18E-07,6.73E-09,-1.58E-06,-0.001283243,8.05E-05,6.90E-05,-1.58E-06,0.008321565
0.0056013,-0.001359854,-0.00025905,2.83E-06,-0.000488224,-0.001359854,0.004448597,1.64E-06,2.84E-09,-3.12E-05,-0.00025905,1.64E-06,1.87E-05,-2.51E-07,1.59E-05,2.83E-06,2.84E-09,-2.51E-07,3.94E-09,-6.87E-07,-0.000488224,-3.12E-05,1.59E-05,-6.87E-07,0.007015354,0.005666275,-0.00132815,-0.000259642,2.80E-06,-0.000579518,-0.00132815,0.004267466,-2.50E-06,4.58E-08,0.000231897,-0.000259642,-2.50E-06,1.86E-05,-2.44E-07,1.30E-05,2.80E-06,4.58E-08,-2.44E-07,3.76E-09,-6.12E-07,-0.000579518,0.000231897,1.30E-05,-6.12E-07,0.006416417
0.00655962,-0.001827899,-0.00033707,4.25E-06,-0.00079614,-0.001827899,0.004124542,5.85E-05,-9.04E-07,-0.000567581,-0.00033707,5.85E-05,2.48E-05,-3.57E-07,3.63E-05,4.25E-06,-9.04E-07,-3.57E-07,5.71E-09,-1.03E-06,-0.00079614,-0.000567581,3.63E-05,-1.03E-06,0.00596393,0.006093332,-0.001761939,-0.000313142,4.00E-06,-0.000773424,-0.001761939,0.004114459,5.41E-05,-8.36E-07,-0.00057281,-0.000313142,5.41E-05,2.39E-05,-3.52E-07,2.99E-05,4.00E-06,-8.36E-07,-3.52E-07,5.79E-09,-9.36E-07,-0.000773424,-0.00057281,2.99E-05,-9.36E-07,0.00576808
0.007435061,-0.002334888,-0.000392849,5.00E-06,-0.001782222,-0.002334888,0.004518271,6.87E-05,-9.04E-07,8.93E-05,-0.000392849,6.87E-05,2.99E-05,-4.43E-07,0.000113899,5.00E-06,-9.04E-07,-4.43E-07,7.36E-09,-2.34E-06,-0.001782222,8.93E-05,0.000113899,-2.34E-06,0.00910843,0.006596582,-0.002099255,-0.000326365,3.82E-06,-0.001183039,-0.002099255,0.00454136,5.41E-05,-7.07E-07,7.58E-05,-0.000326365,5.41E-05,2.38E-05,-3.30E-07,5.84E-05,3.82E-06,-7.07E-07,-3.30E-07,5.28E-09,-1.42E-06,-0.001183039,7.58E-05,5.84E-05,-1.42E-06,0.008909469
0.006540327,-0.001435854,-0.000350068,4.38E-06,-0.001627881,-0.001435854,0.004543185,2.94E-05,-5.95E-07,6.21E-05,-0.000350068,2.94E-05,2.62E-05,-3.73E-07,7.28E-05,4.38E-06,-5.95E-07,-3.73E-07,5.98E-09,-1.44E-06,-0.001627881,6.21E-05,7.28E-05,-1.44E-06,0.009994262,0.006490814,-0.001752566,-0.000331535,4.10E-06,-0.001969942,-0.001752566,0.004353007,4.32E-05,-7.75E-07,0.000619956,-0.000331535,4.32E-05,2.37E-05,-3.33E-07,0.000102738,4.10E-06,-7.75E-07,-3.33E-07,5.32E-09,-2.09E-06,-0.001969942,0.000619956,0.000102738,-2.09E-06,0.00964849
0.005893591,-0.00212702,-0.000258749,2.89E-06,-0.000557651,-0.00212702,0.004091492,3.51E-05,-3.23E-07,0.000229486,-0.000258749,3.51E-05,1.91E-05,-2.64E-07,7.72E-07,2.89E-06,-3.23E-07,-2.64E-07,4.15E-09,-2.70E-07,-0.000557651,0.000229486,7.72E-07,-2.70E-07,0.006787943,0.005414123,-0.002022707,-0.000239693,2.69E-06,-0.000469018,-0.002022707,0.00409353,3.58E-05,-3.53E-07,0.00010964,-0.000239693,3.58E-05,1.81E-05,-2.52E-07,-6.53E-06,2.69E-06,-3.53E-07,-2.52E-07,4.01E-09,-1.25E-07,-0.000469018,0.00010964,-6.53E-06,-1.25E-07,0.006835936
0.00639199,-0.001794366,-0.000371829,5.15E-06,-0.001432051,-0.001794366,0.004059833,5.40E-05,-9.00E-07,0.000175026,-0.000371829,5.40E-05,3.11E-05,-4.80E-07,7.50E-05,5.15E-06,-9.00E-07,-4.80E-07,8.09E-09,-1.73E-06,-0.001432051,0.000175026,7.50E-05,-1.73E-06,0.010463988,0.005942822,-0.001674341,-0.000337606,4.57E-06,-0.001385373,-0.001674341,0.004047285,4.38E-05,-7.22E-07,0.000203377,-0.000337606,4.38E-05,2.81E-05,-4.27E-07,7.27E-05,4.57E-06,-7.22E-07,-4.27E-07,7.14E-09,-1.72E-06,-0.001385373,0.000203377,7.27E-05,-1.72E-06,0.010159132
0.006013272,-0.002137794,-0.000295546,3.79E-06,-0.001197472,-0.002137794,0.00467259,2.77E-05,-4.26E-07,0.000712785,-0.000295546,2.77E-05,2.45E-05,-3.69E-07,4.64E-05,3.79E-06,-4.26E-07,-3.69E-07,6.22E-09,-1.22E-06,-0.001197472,0.000712785,4.64E-05,-1.22E-06,0.009808544,0.006212999,-0.002014684,-0.000322251,4.23E-06,-0.000987734,-0.002014684,0.004639329,1.73E-05,-2.24E-07,0.00025711,-0.000322251,1.73E-05,2.79E-05,-4.26E-07,3.78E-05,4.23E-06,-2.24E-07,-4.26E-07,7.20E-09,-1.04E-06,-0.000987734,0.00025711,3.78E-05,-1.04E-06,0.008732925
0.006848289,-0.001425468,-0.000325664,3.76E-06,-0.000653574,-0.001425468,0.004226083,-1.29E-05,1.56E-07,-0.000258153,-0.000325664,-1.29E-05,2.48E-05,-3.41E-07,1.79E-05,3.76E-06,1.56E-07,-3.41E-07,5.41E-09,-9.36E-07,-0.000653574,-0.000258153,1.79E-05,-9.36E-07,0.00864682,0.00638641,-0.00149775,-0.000286842,3.16E-06,-0.000702566,-0.00149775,0.004274352,-5.12E-06,5.49E-08,-0.000373744,-0.000286842,-5.12E-06,2.12E-05,-2.84E-07,1.56E-05,3.16E-06,5.49E-08,-2.84E-07,4.47E-09,-8.04E-07,-0.000702566,-0.000373744,1.56E-05,-8.04E-07,0.008462063
0.006729792,-0.001648798,-0.000351974,4.46E-06,-0.000999584,-0.001648798,0.004303593,9.28E-06,-2.04E-07,3.43E-05,-0.000351974,9.28E-06,2.89E-05,-4.29E-07,4.27E-05,4.46E-06,-2.04E-07,-4.29E-07,7.14E-09,-1.23E-06,-0.000999584,3.43E-05,4.27E-05,-1.23E-06,0.008820206,0.00685262,-0.00160357,-0.000367054,4.73E-06,-0.001182676,-0.00160357,0.004319141,7.14E-06,-1.66E-07,-0.000108714,-0.000367054,7.14E-06,3.08E-05,-4.59E-07,5.05E-05,4.73E-06,-1.66E-07,-4.59E-07,7.63E-09,-1.22E-06,-0.001182676,-0.000108714,5.05E-05,-1.22E-06,0.00869482
0.005386143,-0.001613194,-0.000248453,2.71E-06,0.000184135,-0.001613194,0.004135714,1.90E-05,-1.36E-07,-0.000593391,-0.000248453,1.90E-05,1.97E-05,-2.75E-07,-1.38E-05,2.71E-06,-1.36E-07,-2.75E-07,4.46E-09,-2.73E-07,0.000184135,-0.000593391,-1.38E-05,-2.73E-07,0.007818243,0.00562204,-0.001842258,-0.000244071,2.53E-06,4.79E-05,-0.001842258,0.004149816,2.92E-05,-2.51E-07,-0.000518262,-0.000244071,2.92E-05,1.75E-05,-2.30E-07,2.42E-07,2.53E-06,-2.51E-07,-2.30E-07,3.58E-09,-5.44E-07,4.79E-05,-0.000518262,2.42E-07,-5.44E-07,0.007954353
0.00593629,-0.00161609,-0.000284983,3.25E-06,-0.000847223,-0.00161609,0.004734126,2.24E-05,-3.84E-07,-0.000243331,-0.000284983,2.24E-05,2.18E-05,-2.96E-07,3.11E-05,3.25E-06,-3.84E-07,-2.96E-07,4.65E-09,-1.10E-06,-0.000847223,-0.000243331,3.11E-05,-1.10E-06,0.009370017,0.005957824,-0.001567792,-0.000283622,3.20E-06,-0.000708659,-0.001567792,0.004668544,9.85E-06,-1.60E-07,-0.0001162,-0.000283622,9.85E-06,2.21E-05,-3.01E-07,1.13E-05,3.20E-06,-1.60E-07,-3.01E-07,4.73E-09,-7.75E-07,-0.000708659,-0.0001162,1.13E-05,-7.75E-07,0.009173566
0.005811284,-0.001919494,-0.000297552,3.94E-06,-0.000869467,-0.001919494,0.004709588,5.06E-05,-9.76E-07,5.44E-05,-0.000297552,5.06E-05,2.44E-05,-3.70E-07,1.90E-05,3.94E-06,-9.76E-07,-3.70E-07,6.29E-09,-7.40E-07,-0.000869467,5.44E-05,1.90E-05,-7.40E-07,0.007729126,0.006178971,-0.001660567,-0.000302181,3.78E-06,-0.000959003,-0.001660567,0.004619815,2.01E-05,-4.25E-07,8.13E-05,-0.000302181,2.01E-05,2.36E-05,-3.42E-07,2.78E-05,3.78E-06,-4.25E-07,-3.42E-07,5.62E-09,-8.58E-07,-0.000959003,8.13E-05,2.78E-05,-8.58E-07,0.007282681
0.006768636,-0.002061091,-0.000317729,3.55E-06,-0.000669702,-0.002061091,0.004422863,3.00E-05,-3.62E-07,9.12E-05,-0.000317729,3.00E-05,2.33E-05,-3.11E-07,1.19E-06,3.55E-06,-3.62E-07,-3.11E-07,4.76E-09,-4.77E-07,-0.000669702,9.12E-05,1.19E-06,-4.77E-07,0.009047892,0.006011904,-0.001600292,-0.000284532,3.17E-06,-0.00062854,-0.001600292,0.004324254,-8.11E-07,1.93E-08,0.00031764,-0.000284532,-8.11E-07,2.26E-05,-3.06E-07,-1.24E-05,3.17E-06,1.93E-08,-3.06E-07,4.77E-09,-2.71E-07,-0.00062854,0.00031764,-1.24E-05,-2.71E-07,0.009294856
0.006369445,-0.001566856,-0.000299558,3.34E-06,-0.000309056,-0.001566856,0.00418892,-9.46E-07,3.49E-08,-0.000422875,-0.000299558,-9.46E-07,2.23E-05,-2.97E-07,-1.54E-05,3.34E-06,3.49E-08,-2.97E-07,4.56E-09,-9.80E-08,-0.000309056,-0.000422875,-1.54E-05,-9.80E-08,0.008866262,0.006540703,-0.001475023,-0.000307275,3.36E-06,0.00011469,-0.001475023,0.004235921,-7.84E-06,1.65E-07,-0.000536794,-0.000307275,-7.84E-06,2.26E-05,-2.96E-07,-3.64E-05,3.36E-06,1.65E-07,-2.96E-07,4.50E-09,1.63E-07,0.00011469,-0.000536794,-3.64E-05,1.63E-07,0.00830581
0.006632236,-0.001838564,-0.000352645,4.49E-06,-0.001292732,-0.001838564,0.004601006,3.10E-05,-5.60E-07,0.000790935,-0.000352645,3.10E-05,2.97E-05,-4.41E-07,4.39E-05,4.49E-06,-5.60E-07,-4.41E-07,7.31E-09,-1.37E-06,-0.001292732,0.000790935,4.39E-05,-1.37E-06,0.009245106,0.006569057,-0.001913457,-0.000367572,4.86E-06,-0.001081464,-0.001913457,0.004506716,4.98E-05,-8.43E-07,0.00025396,-0.000367572,4.98E-05,3.18E-05,-4.82E-07,4.12E-05,4.86E-06,-8.43E-07,-4.82E-07,8.05E-09,-1.31E-06,-0.001081464,0.00025396,4.12E-05,-1.31E-06,0.008759112
0.006769364,-0.001660785,-0.000314094,3.50E-06,-8.63E-05,-0.001660785,0.004396222,-9.19E-07,6.40E-08,9.56E-06,-0.000314094,-9.19E-07,2.43E-05,-3.30E-07,-2.38E-05,3.50E-06,6.40E-08,-3.30E-07,5.16E-09,-3.07E-07,-8.63E-05,9.56E-06,-2.38E-05,-3.07E-07,0.009159137,0.006750482,-0.001486195,-0.000325995,3.72E-06,-0.000189248,-0.001486195,0.004482414,-2.14E-06,3.16E-08,-0.000181656,-0.000325995,-2.14E-06,2.57E-05,-3.53E-07,-2.07E-05,3.72E-06,3.16E-08,-3.53E-07,5.50E-09,-2.84E-07,-0.000189248,-0.000181656,-2.07E-05,-2.84E-07,0.009040121
0.006945793,-0.001837125,-0.000405102,5.38E-06,-0.001358467,-0.001837125,0.004653914,6.68E-05,-1.14E-06,-0.000211845,-0.000405102,6.68E-05,3.38E-05,-5.12E-07,7.16E-05,5.38E-06,-1.14E-06,-5.12E-07,8.58E-09,-1.64E-06,-0.001358467,-0.000211845,7.16E-05,-1.64E-06,0.009594235,0.00718343,-0.001708489,-0.000420599,5.62E-06,-0.001701606,-0.001708489,0.004642732,6.43E-05,-1.19E-06,5.75E-05,-0.000420599,6.43E-05,3.46E-05,-5.22E-07,8.66E-05,5.62E-06,-1.19E-06,-5.22E-07,8.70E-09,-1.79E-06,-0.001701606,5.75E-05,8.66E-05,-1.79E-06,0.008875419
0.007205086,-0.001799342,-0.000352882,4.33E-06,-0.002102059,-0.001799342,0.004025423,3.87E-05,-5.53E-07,0.000534906,-0.000352882,3.87E-05,2.74E-05,-4.01E-07,6.66E-05,4.33E-06,-5.53E-07,-4.01E-07,6.58E-09,-1.25E-06,-0.002102059,0.000534906,6.66E-05,-1.25E-06,0.00862416,0.00766145,-0.001891931,-0.000387743,4.85E-06,-0.001921115,-0.001891931,0.004029549,4.09E-05,-5.97E-07,0.000756945,-0.000387743,4.09E-05,3.04E-05,-4.49E-07,5.28E-05,4.85E-06,-5.97E-07,-4.49E-07,7.39E-09,-1.13E-06,-0.001921115,0.000756945,5.28E-05,-1.13E-06,0.008695842
0.006151797,-0.001847527,-0.000307013,3.96E-06,-0.001011643,-0.001847527,0.004023985,3.65E-05,-4.79E-07,2.74E-05,-0.000307013,3.65E-05,2.53E-05,-3.88E-07,4.68E-05,3.96E-06,-4.79E-07,-3.88E-07,6.64E-09,-1.21E-06,-0.001011643,2.74E-05,4.68E-05,-1.21E-06,0.008534235,0.006119611,-0.001744893,-0.000317997,4.22E-06,-0.001094711,-0.001744893,0.004026699,3.69E-05,-5.47E-07,0.000206743,-0.000317997,3.69E-05,2.71E-05,-4.23E-07,4.78E-05,4.22E-06,-5.47E-07,-4.23E-07,7.30E-09,-1.22E-06,-0.001094711,0.000206743,4.78E-05,-1.22E-06,0.008475723
0.007185814,-0.002555861,-0.000363115,4.65E-06,-0.000513749,-0.002555861,0.004650124,7.66E-05,-1.20E-06,6.27E-05,-0.000363115,7.66E-05,2.75E-05,-4.08E-07,3.80E-05,4.65E-06,-1.20E-06,-4.08E-07,6.79E-09,-1.40E-06,-0.000513749,6.27E-05,3.80E-05,-1.40E-06,0.009249816,0.007617226,-0.002566607,-0.000392255,5.10E-06,-0.000963442,-0.002566607,0.004600512,7.52E-05,-1.19E-06,0.000339079,-0.000392255,7.52E-05,2.96E-05,-4.40E-07,6.27E-05,5.10E-06,-1.19E-06,-4.40E-07,7.30E-09,-1.75E-06,-0.000963442,0.000339079,6.27E-05,-1.75E-06,0.009258262
0.007304396,-0.002430896,-0.000375156,4.85E-06,-0.001845719,-0.002430896,0.004629392,6.71E-05,-1.03E-06,0.000276996,-0.000375156,6.71E-05,2.87E-05,-4.26E-07,9.67E-05,4.85E-06,-1.03E-06,-4.26E-07,7.03E-09,-2.05E-06,-0.001845719,0.000276996,9.67E-05,-2.05E-06,0.008391302,0.007408728,-0.00226189,-0.000404725,5.44E-06,-0.001875152,-0.00226189,0.004672847,5.31E-05,-8.37E-07,0.000439755,-0.000404725,5.31E-05,3.27E-05,-5.00E-07,9.72E-05,5.44E-06,-8.37E-07,-5.00E-07,8.37E-09,-2.09E-06,-0.001875152,0.000439755,9.72E-05,-2.09E-06,0.008327828
0.00739332,-0.00219733,-0.000357973,4.22E-06,-0.001011446,-0.00219733,0.004778635,4.14E-05,-5.71E-07,0.000683117,-0.000357973,4.14E-05,2.79E-05,-4.00E-07,2.44E-05,4.22E-06,-5.71E-07,-4.00E-07,6.54E-09,-8.25E-07,-0.001011446,0.000683117,2.44E-05,-8.25E-07,0.008457209,0.007497589,-0.002262424,-0.00036718,4.40E-06,-0.001110958,-0.002262424,0.004728229,4.58E-05,-6.62E-07,0.000774531,-0.00036718,4.58E-05,2.87E-05,-4.13E-07,2.98E-05,4.40E-06,-6.62E-07,-4.13E-07,6.72E-09,-8.85E-07,-0.001110958,0.000774531,2.98E-05,-8.85E-07,0.008297876
0.006196447,-0.001303851,-0.000297182,3.37E-06,-0.000860245,-0.001303851,0.004342476,-1.50E-05,4.70E-07,-0.000303227,-0.000297182,-1.50E-05,2.49E-05,-3.57E-07,8.26E-06,3.37E-06,4.70E-07,-3.57E-07,5.77E-09,-3.20E-07,-0.000860245,-0.000303227,8.26E-06,-3.20E-07,0.007610353,0.006154377,-0.001270724,-0.000293997,3.28E-06,-0.000893632,-0.001270724,0.004324616,-1.60E-05,4.63E-07,-0.000281251,-0.000293997,-1.60E-05,2.44E-05,-3.41E-07,7.97E-06,3.28E-06,4.63E-07,-3.41E-07,5.39E-09,-2.96E-07,-0.000893632,-0.000281251,7.97E-06,-2.96E-07,0.007963102
