Est.NT.LB,Est.NT.UB,Est.AT.LB,Est.AT.UB,Est.CO.LB,Est.CO.UB,True.NT.LB,True.NT.UB,True.AT.LB,True.AT.UB,True.CO.LB,True.CO.UB,CI.NT.LB,CI.NT.UB,CI.AT.LB,CI.AT.UB,CI.CO.LB,CI.CO.UB,Cover.NT,Cover.AT,Cover.CO
0.065805643,0.176,0,0.36534749,0.207963553,0.483159087,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.255474459,0,0.586879194,0.078144887,0.569695535,1,1,1
0.10078125,0.196259843,0,0.214809384,0.188537746,0.389949615,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.020763507,0.27352829,0,0.465368635,0.065410578,0.49607561,1,1,1
0.20029985,0.260869565,0,0.522771318,0.185905783,0.407496882,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.103991746,0.344272679,0,0.746037522,0.094235651,0.524027376,1,1,1
0.162594893,0.240855763,0,0.422816399,0.170623371,0.406181054,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.058196204,0.339811754,0,0.664356282,0.046239583,0.510189507,1,1,1
0.151260504,0.235294118,0,0.688905547,0.130919601,0.513013508,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.062838963,0.308333333,0,0.781837945,0.041350746,0.626074546,1,1,1
0.066045066,0.151515152,0,0.393993458,0.137804998,0.381977533,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.245235226,0,0.669633948,0,0.486563211,1,1,1
0.112580128,0.217528373,0,0.433061417,0.193232303,0.483124763,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.025483207,0.299147901,0,0.644271078,0.073456038,0.585682711,1,1,1
0.198125837,0.256410256,0,0.342248062,0.20957799,0.421352145,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.121049745,0.336538714,0,0.613508526,0.065234505,0.528417679,0,1,1
0.135848953,0.252806763,0,0.638581653,0.153657436,0.487662322,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.045600301,0.341044552,0,0.804894986,0.061800995,0.583184563,1,1,1
0.068220801,0.17016317,0,0.278368794,0.107657797,0.340515885,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.26286864,0,0.518549827,0,0.453865578,1,1,1
0.109029404,0.198412698,0,0.550943396,0.183667125,0.499097329,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.023881687,0.266203859,0,0.722238182,0.081832138,0.599726646,1,1,1
0.136186238,0.231838412,0,0.419894787,0.142301981,0.37511916,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.036126039,0.31253874,0,0.665619289,0.044711724,0.478422859,1,1,1
0.103571429,0.195238095,0,0.485837438,0.207672447,0.499449969,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.02020487,0.2816026,0,0.705892274,0.085227206,0.591738996,1,1,1
0.15813367,0.23628744,0,0.411764706,0.170728472,0.425834202,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.073634724,0.319402389,0,0.632808331,0.065903107,0.533573093,1,1,1
0.151189437,0.232758621,0,0.563193699,0.172305745,0.480961138,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.062665402,0.311518403,0,0.729166667,0.077091375,0.589695751,1,1,1
0.1758888,0.24137931,0,0.578285336,0.164806654,0.465437424,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.084222512,0.327589829,0,0.746934376,0.034861827,0.555235062,1,1,1
0.157498984,0.26446281,0,0.414285714,0.163306224,0.481835738,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.074991371,0.341933333,0,0.650330979,0.029305186,0.604912665,1,1,1
0.138955502,0.213029576,0,0.653898769,0.150416154,0.427072523,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.039780624,0.299870255,0,0.775145228,0.061045841,0.520807908,1,1,1
0.171630094,0.251828631,0,0.483218917,0.167365179,0.443643264,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.088179838,0.358443607,0,0.673086735,0.054863256,0.541764493,1,1,1
0.099071207,0.201754386,0,0.328431373,0.197867804,0.402838747,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.277395695,0,0.617033779,0.05923674,0.518710687,1,1,1
0.159756098,0.25,0,0.301181305,0.110082668,0.336721291,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.060441777,0.329759807,0,0.456305085,0.018380094,0.460075006,1,0,1
0.176223776,0.258041958,0,0.520454545,0.219796831,0.484124378,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.092999732,0.354181978,0,0.706567029,0.098992998,0.591461845,1,1,1
0.05795756,0.173349372,0,0.575,0.173978424,0.549918274,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.247453087,0,0.716358716,0.070501004,0.631325666,1,1,1
0.119251859,0.221238938,0,0.532807309,0.121942283,0.422484949,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.032343498,0.311933413,0,0.673507653,0.0164711,0.51305998,1,1,1
0.114149009,0.214149009,0,0.466986795,0.198866123,0.438667878,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.019000473,0.306907254,0,0.72985858,0.084796818,0.532399465,1,1,1
0.186628473,0.25862069,0,0.404761905,0.200318033,0.3950523,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.103935784,0.346205357,0,0.629636769,0.091718103,0.492831547,1,1,1
0.087292316,0.208787643,0,0.469526864,0.201842351,0.487058805,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.297370913,0,0.695988372,0.089070819,0.583194464,1,1,1
0.121574529,0.245762712,0,0.645116279,0.146420488,0.485859891,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.029298016,0.330925081,0,0.798619216,0.048056346,0.569393251,1,1,1
0.085156022,0.187007874,0,0.555172414,0.193981673,0.499439763,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.003235836,0.263649228,0,0.737732444,0.075561431,0.605775678,1,1,1
0.194867682,0.284482759,0,0.313840156,0.176314241,0.379458809,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.100589882,0.368433827,0,0.592278583,0.029751443,0.49620961,1,1,1
0.098779558,0.210526316,0,0.41754386,0.207699636,0.478247063,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.012548848,0.288317923,0,0.660930015,0.077385358,0.580942736,1,1,1
0.082341463,0.195121951,0,0.362626263,0.118440854,0.376276798,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.004440808,0.270170053,0,0.604247438,0,0.476399814,1,1,1
0.190336435,0.253972799,0,0.711111111,0.188685702,0.442972913,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.088461235,0.345941516,0,0.82195122,0.080254884,0.541751449,1,1,1
0.098016153,0.162236337,0,0.567272727,0.251933812,0.51601926,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.00276645,0.265888134,0,0.758112903,0.128548959,0.625823823,1,1,1
0.114281331,0.205574913,0,0.419501134,0.160996618,0.47284345,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.024569018,0.310494189,0,0.64819698,0.012323158,0.563169297,1,1,1
0.158652569,0.237288136,0,0.448388413,0.204555016,0.468278627,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.07921899,0.314298942,0,0.67591467,0.055108875,0.578281149,1,1,1
0.161111111,0.25,0,0.585526034,0.067056911,0.437139501,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.053466873,0.335747767,0,0.711924939,0,0.554709777,1,1,1
0.194676119,0.258896302,0,0.546060606,0.14964909,0.47010647,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.085744056,0.365666782,0,0.72467442,0.014708446,0.569801142,1,1,1
0.101092896,0.225,0,0.429802956,0.125810264,0.424918874,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.016566519,0.297072318,0,0.648996047,0.022273625,0.525580395,1,1,1
0.084875028,0.173831666,0,0.411027569,0.184742874,0.458187281,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.004079215,0.2578188,0,0.6957137,0.038814137,0.555439874,1,1,1
0.081257982,0.189655172,0,0.441786284,0.189021023,0.462882418,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.255643469,0,0.60306547,0.079210819,0.574551356,1,1,1
0.091651543,0.20783213,0,0.440668203,0.114261638,0.399693797,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.010417376,0.289479833,0,0.638105,0.006371972,0.521344804,1,1,1
0.103,0.208333333,0,0.56498669,0.198701729,0.49878303,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.015539412,0.280412203,0,0.7275632,0.108348906,0.600492972,1,1,1
0.088466579,0.204232804,0,0.485645933,0.133379991,0.419447641,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.014292489,0.290479243,0,0.654867223,0.038136882,0.515049049,1,1,1
0.141463086,0.239316239,0,0.590163934,0.015456311,0.382716306,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.046659318,0.325254989,0,0.690909091,0,0.493762464,1,1,1
0.092190016,0.194444444,0,0.631313131,0.217648121,0.529841813,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.007464316,0.27828633,0,0.759259259,0.122803834,0.622523548,1,1,1
0.159490405,0.239316239,0,0.335285054,0.163943739,0.370443711,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.079281837,0.313765236,0,0.580678105,0.042955313,0.484654582,1,1,1
0.121374356,0.197004608,0,0.421129326,0.087124762,0.360541516,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.027573418,0.301751132,0,0.660011995,0,0.449419887,1,1,0
0.039436247,0.140276583,0,0.423976608,0.189939909,0.452889665,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.223153778,0,0.70370693,0.059930398,0.554999551,1,1,1
0.079956105,0.192892735,0,0.303225806,0.140430092,0.413715249,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.273368151,0,0.588558917,0.00465786,0.492460504,1,1,1
0.077933112,0.196948506,0,0.397619048,0.049218424,0.373105293,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.273934849,0,0.587669853,0,0.4798456,1,1,1
0.090288818,0.198396926,0,0.567520625,0.112484313,0.383763428,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.271050582,0,0.711902009,0.019058092,0.48533506,1,1,1
0.12290071,0.207012859,0,0.505665369,0.128405371,0.37582065,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.027125114,0.303836776,0,0.70002354,0.004261214,0.48163916,1,1,1
0.112399194,0.200555262,0,0.340749415,0.212484237,0.458679374,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.027719458,0.282051282,0,0.590035089,0.087346477,0.568387061,1,1,1
0.095204009,0.177848637,0,0.533333333,0.247633956,0.580128451,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.022238589,0.264155182,0,0.754105551,0.121895327,0.669111547,1,1,1
0.128574563,0.217070138,0,0.375,0.190236513,0.416017292,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.029603628,0.305798154,0,0.637293187,0.049020316,0.518183338,1,1,1
0.054333333,0.137666667,0,0.407327586,0.116680294,0.411310984,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.239322344,0,0.581965029,0,0.520912957,1,1,1
0.144840748,0.24137931,0,0.606271777,0.230971441,0.518942321,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.064957715,0.320289758,0,0.740740741,0.154537499,0.620513171,1,1,1
0.102857951,0.199349179,0,0.519639935,0.166326682,0.437010582,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.006187292,0.277811526,0,0.725056818,0.051362208,0.537581086,1,1,1
0.123231132,0.189268868,0,0.495431894,0.234837629,0.471820256,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.02375273,0.296259212,0,0.683042732,0.135308659,0.582140086,1,1,1
0.174432101,0.27027027,0,0.333850932,0.177156976,0.389159736,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.092141495,0.35715924,0,0.575005607,0.062986328,0.486771499,1,1,1
0.131100083,0.213675214,0,0.536666667,0.173757657,0.494368512,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.038611489,0.29364594,0,0.747372976,0.04335865,0.59083908,1,1,1
0.054749411,0.172413793,0,0.587402763,0.179323654,0.511804139,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.245789677,0,0.775012755,0.081087751,0.607145593,1,1,1
0.112150038,0.224137931,0,0.385154062,0.249772488,0.448319552,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.034600568,0.307224208,0,0.635754519,0.134019059,0.538193612,1,1,1
0.140397705,0.24209262,0,0.566889632,0.160508317,0.463102245,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.053071975,0.33542066,0,0.756216861,0.05921707,0.546243008,1,1,1
0.051977401,0.169491525,0,0.574312693,0.145828599,0.471906616,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.232198661,0,0.733378788,0.013913779,0.562269005,1,1,1
0.121846847,0.225225225,0,0.42514775,0.195697994,0.459042553,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.034089048,0.30771028,0,0.70517387,0.068473786,0.553119093,1,1,1
0.105597964,0.210526316,0,0.469417833,0.206877114,0.436815925,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.022844721,0.279279279,0,0.675683551,0.080979247,0.529386481,1,1,1
0.098125404,0.201680672,0,0.549019608,0.184818241,0.480772873,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.02460054,0.276196283,0,0.76567313,0.067162198,0.567812467,1,1,1
0.086745098,0.216,0,0.407362945,0.186172582,0.466444691,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.289494907,0,0.632820669,0.089817403,0.553256936,1,1,1
0.143542056,0.256302521,0,0.540598291,0.162635707,0.469455333,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.059804553,0.345139207,0,0.703783525,0.074301262,0.554263535,1,1,1
0.091483516,0.189697802,0,0.543636364,0.189748901,0.48289853,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.001088622,0.274609554,0,0.764819005,0.065366661,0.565404038,1,1,1
0.138965367,0.21663527,0,0.425370148,0.204725063,0.398767629,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.04481269,0.323802485,0,0.653400261,0.097273049,0.513545358,1,1,1
0.10847548,0.205357143,0,0.439406208,0.185645364,0.447252869,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.015129119,0.284509912,0,0.677421065,0.0669733,0.561976336,1,1,1
0.119614101,0.221238938,0,0.591564928,0.212522414,0.503640563,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.027633032,0.30714977,0,0.789548163,0.106461859,0.598513175,1,1,1
0.017944174,0.126052282,0,0.556055646,0.218441892,0.501830889,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.212846418,0,0.733367347,0.117924828,0.586733705,0,1,1
0.057299722,0.172131148,0,0.327380952,0.149853914,0.403582962,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.24108631,0,0.576944444,0.036099532,0.510762523,1,1,1
0.13626502,0.243269231,0,0.487004784,0.179412792,0.451558313,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.048760735,0.333371212,0,0.67600488,0.057739054,0.551698693,1,1,1
0.086956522,0.165217391,0,0.267857143,0.192875867,0.377788191,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.002052001,0.261569574,0,0.545186413,0.029984338,0.481219383,1,1,1
0.102698651,0.188905547,0,0.517709368,0.188615377,0.483463563,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.01679388,0.272623252,0,0.685813982,0.090492832,0.606179756,1,1,1
0.056999945,0.154037611,0,0.433898305,0.194290746,0.461551606,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.236640993,0,0.667859731,0.066999004,0.54268409,1,1,1
0.144147041,0.239316239,0,0.453026482,0.200925953,0.501395825,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.061518199,0.333333333,0,0.685326449,0.076772483,0.592018981,1,1,1
0.109757645,0.217865753,0,0.360369186,0.14749042,0.398187815,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.019934283,0.290917917,0,0.603456409,0.031412638,0.50223932,1,1,1
0.094489982,0.183450429,0,0.430155264,0.067240541,0.404832809,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.007451615,0.261367797,0,0.574500322,0,0.506759436,1,1,1
0.135503775,0.221238938,0,0.533738407,0.173283548,0.477443889,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.052854485,0.307893062,0,0.688901118,0.075444999,0.575128102,1,1,1
0.102434987,0.203352418,0,0.609385783,0.176853291,0.528900709,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.006228867,0.294748893,0,0.800008776,0.054633158,0.621469923,1,1,1
0.113662517,0.220597584,0,0.39215472,0.114463194,0.42684307,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.031839436,0.288139411,0,0.62069812,0,0.515834697,1,1,1
0.039371981,0.145204604,0,0.414891666,0.177254733,0.486656695,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.223142341,0,0.581346955,0.079753384,0.573901116,1,1,1
0.183130001,0.256198347,0,0.615384615,0.135429975,0.439160719,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.097093936,0.330514993,0,0.705918221,0.038127027,0.540342132,1,1,1
0.167339545,0.255797101,0,0.293103448,0.243361232,0.468511479,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.077881412,0.335676089,0,0.540025063,0.109221676,0.583048452,1,1,1
0.10660013,0.204724409,0,0.563986874,0.158330982,0.488928143,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.026571439,0.271333129,0,0.772796846,0.060512813,0.571607851,1,1,1
0.094289422,0.207332901,0,0.414925373,0.063260094,0.392877044,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.001427438,0.305261036,0,0.588296085,0,0.492142167,1,1,1
0.137121423,0.227285357,0,0.338983051,0.208901457,0.434783373,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.044990123,0.313589161,0,0.580067164,0.095146305,0.533670343,1,1,1
0.079371641,0.211864407,0,0.593915344,0.081940143,0.435892576,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.27480092,0,0.750951417,0,0.529611661,1,1,1
0.092580748,0.203389831,0,0.521077283,0.169556574,0.519984538,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.012094129,0.277789855,0,0.711924939,0.062166533,0.606822033,1,1,1
0.069122387,0.211864407,0,0.475446429,0.058446788,0.441932886,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.290226914,0,0.707101584,0,0.535071354,1,1,1
0.076230076,0.157311157,0,0.528665869,0.222907258,0.445955518,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.242477527,0,0.733452381,0.115213931,0.542866842,1,1,1
0.13220339,0.23220339,0,0.603522765,0.177102706,0.521421371,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.050407498,0.319336341,0,0.772805643,0.055565809,0.630652282,1,1,1
0.079174762,0.195338583,0,0.252941176,0.193029701,0.441626148,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.004143838,0.283333333,0,0.516304902,0.036038745,0.542315344,1,1,1
0.084776268,0.178861789,0,0.552542373,0.132004783,0.485936126,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.006943787,0.252464803,0,0.707816727,0.026956002,0.589139582,1,1,1
0.117316313,0.243902439,0,0.334334874,0.122019082,0.414512362,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.038668038,0.322342337,0,0.60009434,0,0.51362174,1,1,1
0.094662219,0.229357798,0,0.474785592,0.170293511,0.44991274,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.31001699,0,0.703724747,0.063867507,0.553221336,1,1,1
0.125459496,0.205105514,0,0.52885292,0.194260705,0.484328673,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.029836064,0.290315119,0,0.689126426,0.077399146,0.598884319,1,1,1
0.066089466,0.147907648,0,0.357142857,0.209805928,0.416837178,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.229509615,0,0.631346539,0.109559763,0.518823383,1,1,1
0.084113658,0.168094655,0,0.450123153,0.202225252,0.456859003,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.25896403,0,0.681902357,0.094205922,0.546531147,1,1,1
0.119266055,0.213114754,0,0.295625943,0.118128405,0.379028176,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.025473131,0.283355927,0,0.557151099,0.004524722,0.499572048,1,1,1
0.086831584,0.173038481,0,0.444526902,0.090547911,0.345232741,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.001267096,0.26321056,0,0.677646104,0,0.438108997,1,1,0
0.172685868,0.235294118,0,0.321428571,0.226261599,0.423043052,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.085980537,0.319338609,0,0.613372849,0.073221763,0.524120401,1,1,1
0.101714286,0.179224806,0,0.302387268,0.209865868,0.461052632,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.010192959,0.276507829,0,0.524798648,0.062754317,0.56579052,1,1,1
0.058308157,0.155902307,0,0.356676004,0.189057225,0.439297768,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.254639536,0,0.611173886,0.045863289,0.536367053,1,1,1
0.185483871,0.288932147,0,0.404040404,0.114235238,0.367733904,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.096295096,0.36974907,0,0.594623347,0.01511882,0.468533129,1,1,1
0.141228802,0.245454545,0,0.522899387,0.075056111,0.381413824,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.035271725,0.32323975,0,0.707371599,0,0.504748424,1,1,1
0.132547602,0.229508197,0,0.444612591,0.131038574,0.435340834,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.052633334,0.31320025,0,0.627878568,0.024733977,0.543445769,1,1,1
0.111294793,0.202442748,0,0.354215457,0.092349011,0.385133785,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.029136953,0.279903717,0,0.549588518,0,0.487271016,1,1,1
0.089465726,0.193548387,0,0.212832109,0.217837609,0.434581348,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.01067537,0.270533916,0,0.440841595,0.08369048,0.545578893,1,0,1
0.126508447,0.22385358,0,0.508086253,0.162337662,0.430865764,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.037524501,0.306340956,0,0.689662568,0.04574045,0.527803944,1,1,1
0.061910448,0.165910448,0,0.322955975,0.123488115,0.387938351,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.25004771,0,0.531356589,0.000707452,0.490572056,1,1,1
0.08373591,0.208695652,0,0.454848569,0.132431519,0.456573218,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.276427502,0,0.67358039,0.022271698,0.551018867,1,1,1
0.138461538,0.247863248,0,0.386904762,0.113498377,0.373176715,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.050455945,0.323838731,0,0.576410672,0.016886735,0.473147573,1,1,1
0.144137931,0.238965517,0,0.575833333,0.171399198,0.454493467,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.064547997,0.319344538,0,0.721680556,0.07664502,0.552520737,1,1,1
0.115415945,0.204918033,0,0.398427673,0.190882064,0.471559682,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.029138916,0.284552846,0,0.63830868,0.067466495,0.566965519,1,1,1
0.111390887,0.211390887,0,0.335282651,0.196650776,0.43718675,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.030758968,0.284488208,0,0.632369728,0.065858891,0.53668512,1,1,1
0.077190908,0.221258705,0,0.40488036,0.177980567,0.460692634,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.29661059,0,0.577294387,0.044455886,0.551627712,1,1,1
0.075807334,0.19649699,0,0.512962963,0.091224622,0.436209737,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.265502783,0,0.715765811,0,0.533318977,1,1,1
0.158302734,0.210934313,0,0.343460185,0.202109397,0.398680445,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.071362829,0.29522366,0,0.585137308,0.078959708,0.514127439,1,1,1
0.166451335,0.259259259,0,0.28474026,0.164782364,0.347213376,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.070819124,0.350901559,0,0.55368204,0.039914685,0.449119019,1,1,0
0.104458635,0.214285714,0,0.491502683,0.107066789,0.371830792,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.018224167,0.295927816,0,0.641025641,0.014337758,0.464426011,1,1,1
0.15147515,0.229357798,0,0.583636364,0.26697139,0.520403789,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.062014561,0.306122449,0,0.754751496,0.162957158,0.624490127,1,1,0
0.185312376,0.256637168,0,0.557377049,0.16483849,0.478213743,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.088808289,0.353466236,0,0.725498102,0.026146288,0.586208576,1,1,1
0.113423093,0.209914321,0,0.474489796,0.160649515,0.435192065,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.016243116,0.299152505,0,0.707337286,0.022978381,0.538946914,1,1,1
0.170107115,0.242179187,0,0.481818182,0.191709895,0.460971231,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.070959828,0.325167071,0,0.672625944,0.064950618,0.590052551,1,1,1
0.094666667,0.210526316,0,0.550626808,0.175474615,0.466795456,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.005021673,0.284415496,0,0.771514154,0.063072987,0.556177302,1,1,1
0.116116378,0.2030729,0,0.520801233,0.212607126,0.434749928,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.020130589,0.283182892,0,0.730997555,0.098496302,0.549461511,1,1,1
0.096075235,0.177259843,0,0.459773936,0.188058035,0.49195231,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.015520276,0.265410733,0,0.671143856,0.057575612,0.590284139,1,1,1
0.085084034,0.197102722,0,0.381896594,0.057578065,0.394889663,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.269722774,0,0.563170888,0,0.515692411,1,1,1
0.142028986,0.227743271,0,0.56547619,0.26583558,0.470205266,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.04665943,0.314918191,0,0.777777778,0.147231634,0.563386828,1,1,1
0.081091158,0.172000249,0,0.403409091,0.103024658,0.358133326,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.239931857,0,0.623779082,0,0.481911806,1,1,1
